gene_name	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
slc-25A10	WBGene00019656	X	6723500	6725668	-1	protein_coding	865.909171312862	888.621098838513	704.192745345132	845.696398971701
slc-25A18.1	WBGene00008979	X	15002034	15003941	-1	protein_coding	456.698886153341	428.466917424462	479.793296564377	707.232253044345
slc-25A18.2	WBGene00018901	IV	7475041	7476215	1	protein_coding	59.6133501837326	12.3993641698397	12.3977596011467	0
slc-25A21	WBGene00011226	X	16189856	16195007	1	protein_coding	76.7900782027742	120.549373873442	120.258268131123	250.300571484068
slc-25A26	WBGene00008364	IV	8930442	8932791	1	protein_coding	78.8108697344262	67.5076493691274	44.6319345641281	27.6928291854713
slc-25A29	WBGene00008320	V	14653491	14658174	-1	protein_coding	184.902425146154	161.880587772907	205.802809379035	99.0551197788013
slc-25A32	WBGene00010459	II	8276298	8277611	1	protein_coding	54.5613713546027	45.4643352894123	22.3159672820641	33.0183732596004
slc-25A42	WBGene00009666	I	8612728	8615175	-1	protein_coding	332.420206956746	291.385057991234	476.073968684033	427.108634745154
slc-25A46	WBGene00012740	I	13428913	13434717	1	protein_coding	199.047965867717	193.567851762498	167.36975461548	37.2788085189037
slc-28.1	WBGene00017867	V	3463814	3466150	1	protein_coding	81.8420570319041	88.8621098838513	14.877311521376	35.1485908892521
slc-28.2	WBGene00017868	V	3459740	3463071	1	protein_coding	18.1871237848676	21.354460514724	208.282361299264	382.374064522469
slc-36.2	WBGene00020837	II	522594	525983	1	protein_coding	369.804850292307	408.49016403972	112.819612370435	33.0183732596004
slc-36.3	WBGene00012629	V	20540395	20544192	-1	protein_coding	1.01039576582598	8.95509634488424	60.7490220456188	60.7112024450718
slc-36.4	WBGene00010421	I	9149474	9153252	1	protein_coding	173.788071722068	230.765944272017	297.546230427521	274.798074225062
slc-36.5	WBGene00016628	II	6872829	6877089	-1	protein_coding	6.06237459495586	160.502880642925	474.834192723918	300.360685780881
slcf-1	WBGene00010340	X	10529294	10532677	1	protein_coding	163.684114063808	245.23186913683	53.3103662849308	0
slcf-2	WBGene00006865	X	3393864	3397656	1	protein_coding	91.9460146901639	88.1732563188603	188.44594593743	186.394042594519
sld-2	WBGene00020466	I	3741456	3742646	1	protein_coding	72.7484951394703	60.6191137192164	23.5557432421787	9.58597933343238
sld-5	WBGene00013768	V	20234807	20237743	-1	protein_coding	48.4989967596469	85.4178420588959	33.4739509230961	31.9532644447746
sli-1	WBGene00004829	X	720330	725957	-1	protein_coding	274.827648304666	400.912774824818	612.449324296647	684.864967933002
slo-1	WBGene00004830	V	18492265	18508201	1	protein_coding	85.883640095208	282.429961646349	623.607307937679	509.122013486742
slo-2	WBGene00004831	X	11394605	11405931	-1	protein_coding	286.952397494577	544.194316342966	1083.56418914022	1006.5278300104
slr-2	WBGene00013350	V	18087123	18097996	1	protein_coding	152.569760639722	73.0184778890561	30.9943990028667	39.4090261485553
slrp-1	WBGene00008224	V	13565863	13566968	1	protein_coding	382.939995248045	317.561493460895	562.85828589206	414.327328967244
slt-1	WBGene00004854	X	14674328	14683326	1	protein_coding	185.91282091198	236.965626356937	745.105352028916	882.975207490605
slx-1	WBGene00018909	I	5182736	5186234	1	protein_coding	92.9564104559898	87.4844027538692	49.5910384045868	35.1485908892521
sly-1	WBGene00009654	III	10507058	10518391	1	protein_coding	434.47017930517	400.912774824818	261.592727584195	214.08687177999
sma-1	WBGene00004855	V	11899072	11916623	1	protein_coding	1991.490054443	7795.06694143924	8021.35046194191	3452.01766885048
sma-10	WBGene00020649	IV	274570	279940	1	protein_coding	351.61772650744	452.57679219915	598.811788735385	516.577775190523
sma-2	WBGene00004856	III	8749763	8757069	1	protein_coding	155.6009479372	148.103516473086	114.05938833055	144.854798816312
sma-3	WBGene00004857	III	6860939	6863968	-1	protein_coding	105.081159645902	174.279951942747	221.919896860526	293.970032891926
sma-4	WBGene00004858	III	5816203	5820200	1	protein_coding	358.690496868222	422.267235339542	428.962482199676	289.709597632623
sma-5	WBGene00004859	X	11997524	12005092	-1	protein_coding	899.252231585119	1003.65964419203	2147.29196291861	3287.99091136731
sma-6	WBGene00004860	II	6324484	6327355	1	protein_coding	213.193506589281	345.80448962553	255.393847783622	195.980021927951
sma-9	WBGene00004862	X	10769288	10782973	1	protein_coding	984.125475914501	2159.55592624709	2612.20794796161	1092.80164401129
smc-3	WBGene00004873	III	11290911	11306145	1	protein_coding	534.499360121942	483.575202623749	282.668918906145	208.761327705861
smc-4	WBGene00004874	III	4587415	4593124	1	protein_coding	678.985954635056	831.446252944253	464.915985043001	209.826436520687
smc-5	WBGene00016151	II	5062129	5067116	1	protein_coding	408.199889393694	358.20385379537	307.464438108438	214.08687177999
smc-6	WBGene00010056	II	11578716	11582758	1	protein_coding	490.041946425599	372.669778660183	303.745110228094	289.709597632623
smcl-1	WBGene00008085	X	11693464	11695750	1	protein_coding	26.2702899114754	48.9086031143678	19.8364153618347	68.1669641488525
smcr-8	WBGene00020095	III	4999379	5001336	1	protein_coding	257.650920285624	141.903834388166	169.84930653571	242.844809780287
smd-1	WBGene00004875	I	14048085	14051003	-1	protein_coding	1469.11544351097	2415.80945242377	1657.58045867331	1801.09900587046
smf-1	WBGene00004876	X	6719666	6723066	-1	protein_coding	185.91282091198	182.54619472264	337.21906115119	506.99179585709
smf-2	WBGene00004877	X	6716358	6718670	-1	protein_coding	5.05197882912988	0	137.615131572728	124.617731334621
smf-3	WBGene00004878	IV	2619875	2625438	1	protein_coding	121.247491899117	128.126763088344	40.9126066837841	7.45576170378074
smg-1	WBGene00004879	I	6900947	6913579	-1	protein_coding	549.655296609331	1350.15298738255	3997.03769540969	3102.66197758761
smg-2	WBGene00004880	I	1176471	1190829	1	protein_coding	482.969176064817	670.254518736336	564.098061852175	263.081877261978
smg-3	WBGene00004881	IV	6362395	6373087	-1	protein_coding	584.008752647414	589.658651632378	474.834192723918	252.430789113719
smg-4	WBGene00004882	V	9775935	9777743	-1	protein_coding	152.569760639722	157.05861281797	146.293563293531	158.701213409047
smg-5	WBGene00004883	I	6734029	6736161	-1	protein_coding	170.75688442459	73.7073314540472	110.340060450206	192.784695483473
smg-6	WBGene00004884	III	2473868	2486620	1	protein_coding	746.682470945397	1109.05423963566	971.984352729901	732.794864600164
smg-7	WBGene00004885	IV	6740496	6742443	-1	protein_coding	118.216304601639	87.4844027538692	54.5501422450455	92.6644668898464
smg-8	WBGene00010551	II	14441409	14447219	1	protein_coding	175.80886325372	216.988872972195	190.925497857659	119.292187260492
smg-9	WBGene00013188	II	14746890	14752489	-1	protein_coding	79.8212655002521	75.7738921490205	54.5501422450455	69.2320729636783
smgl-1	WBGene00008990	I	7918443	7926338	-1	protein_coding	472.865218406557	595.169480152307	600.0515646955	233.258830446855
smgl-2	WBGene00021365	IV	3726112	3735495	1	protein_coding	248.55735839319	318.939200590877	215.721017059952	171.482519186957
smi-1	WBGene00004886	III	1878365	1880866	1	protein_coding	75.7796824369482	92.3063777088068	40.9126066837841	15.9766322223873
smk-1	WBGene00018285	V	8607800	8615841	1	protein_coding	1020.49972348424	1127.65328589042	2483.27124810968	2179.21263513363
smn-1	WBGene00004887	I	9511181	9512236	-1	protein_coding	65.6757247786885	64.752235109163	34.7137268832107	27.6928291854713
smo-1	WBGene00004888	I	1340678	1341258	1	protein_coding	946.74083257894	783.915356959867	456.237553322198	431.369070004457
smp-1	WBGene00004889	I	14807467	14815725	1	protein_coding	299.077146684489	388.513410654978	1330.27960520304	1727.60649764748
smp-2	WBGene00004890	I	3666923	3671700	-1	protein_coding	507.21867444464	877.599441798656	1053.80956609747	1113.03871149298
smr-1	WBGene00004891	III	1143172	1145211	1	protein_coding	326.35783236179	305.162129291055	204.56303341892	244.975027409939
smrc-1	WBGene00015806	III	6390946	6393843	1	protein_coding	119.226700367465	143.281541518148	99.1820768091736	101.185337408453
sms-1	WBGene00004892	IV	11482668	11498167	-1	protein_coding	579.96716958411	467.042717063963	1994.7995198245	1833.05227031524
sms-2	WBGene00004893	X	944826	948883	-1	protein_coding	56.5821628862547	68.1965029341185	148.77311521376	256.691224373023
sms-3	WBGene00004894	III	1583155	1601140	-1	protein_coding	176.819259019546	179.101926897685	414.0851706783	377.04852044834
smu-1	WBGene00004895	I	12995803	13012859	1	protein_coding	205.110340462673	222.499701492124	105.380956609747	83.078487556414
smu-2	WBGene00004896	II	3482408	3490143	1	protein_coding	235.422213437453	244.543015571839	168.609530575595	239.64948333581
smut-1	WBGene00021391	V	6097105	6099083	1	protein_coding	170.75688442459	139.837273693192	91.7434210484855	75.6227258526332
smz-1	WBGene00007733	IV	12455097	12456175	1	protein_coding	106.091555411728	51.6640173743322	7.43865576068802	0
smz-2	WBGene00020661	I	6872597	6873755	-1	protein_coding	119.226700367465	24.1098747746884	7.43865576068802	0
sna-1	WBGene00020951	V	6709579	6710679	-1	protein_coding	197.027174336065	157.747466382961	174.808410376168	141.659472371834
sna-2	WBGene00011747	IV	9774563	9777634	-1	protein_coding	417.293451286128	297.584740076153	163.650426735136	207.696218891035
snai-1	WBGene00019299	IV	311512	313697	-1	protein_coding	5.05197882912988	5.51082851992877	38.4330547635548	5.3255440741291
snap-1	WBGene00017016	V	8130388	8133329	1	protein_coding	614.320625622194	659.232861696479	756.263335669948	971.379239121148
snap-29	WBGene00019305	III	8776183	8777895	1	protein_coding	572.894399223329	691.60897925106	890.159139362333	1097.06207927059
snb-1	WBGene00004897	V	6655562	6656501	-1	protein_coding	925.522521496594	1050.50168661142	1712.13060091836	2341.10917498715
snb-2	WBGene00004898	V	12344188	12345919	-1	protein_coding	342.524164615006	322.383468415833	283.908694866259	146.985016445963
snb-5	WBGene00004899	III	8203091	8205114	1	protein_coding	0	0	0	0
snb-6	WBGene00044062	II	8859074	8859696	-1	protein_coding	3.03118729747793	1.37770712998219	1.23977596011467	0
snb-7	WBGene00014084	IV	12560749	12561201	1	protein_coding	0	0	0	0
snet-1	WBGene00015354	X	3668100	3668942	-1	protein_coding	200.058361633543	205.278362367347	528.144559008849	668.888335710615
snf-1	WBGene00004900	I	4980307	4983958	1	protein_coding	341.51376884918	486.330616883714	876.521603801071	1076.8250117889
snf-10	WBGene00004909	V	10438366	10440823	-1	protein_coding	16.1663322532156	7.57738921490205	0	0
snf-11	WBGene00004910	V	11305070	11308446	-1	protein_coding	141.455407215637	176.346512637721	173.568634416054	162.961648668351
snf-12	WBGene00004911	X	9029478	9033955	1	protein_coding	84.873244329382	97.8172062287356	200.843705538576	309.946665114314
snf-2	WBGene00004901	I	8871791	8875253	1	protein_coding	27.2806856773014	23.4210212096973	2.47955192022934	0
snf-3	WBGene00004902	II	1092006	1097899	1	protein_coding	759.817615901134	975.416648027392	2299.78440601271	3342.31146092342
snf-5	WBGene00004904	II	12861963	12865883	-1	protein_coding	138.424219918159	85.4178420588959	11.157983641032	0
snf-6	WBGene00004905	III	1520224	1532768	-1	protein_coding	126.299470728247	179.790780462676	148.77311521376	134.203710668053
snf-7	WBGene00004906	III	13005461	13011130	1	protein_coding	5.05197882912988	8.95509634488424	6.19887980057335	0
snf-9	WBGene00004908	IV	17312141	17315462	1	protein_coding	72.7484951394703	32.3761175545815	0	0
snfc-5	WBGene00011111	III	4404786	4406285	1	protein_coding	330.399415425094	378.180607180112	291.347350626947	260.951659632326
sng-1	WBGene00004912	X	7327605	7329677	1	protein_coding	100.029180816772	48.9086031143678	123.977596011467	205.566001261383
snn-1	WBGene00004913	IV	1805037	1815099	-1	protein_coding	23.2391026139975	71.640770759074	105.380956609747	217.282198224467
snpc-1.1	WBGene00015513	II	7779297	7781301	-1	protein_coding	139.434615683985	163.25829490289	119.018492171008	26.6277203706455
snpc-1.2	WBGene00012715	III	13165659	13169520	-1	protein_coding	227.339047310845	98.5060597937267	44.6319345641281	44.7345702226844
snpc-1.3	WBGene00017265	V	5437084	5439161	-1	protein_coding	73.7588909052963	42.7089210294479	38.4330547635548	33.0183732596004
snpc-3.1	WBGene00015098	IV	5484046	5486258	-1	protein_coding	87.9044316268599	86.106695623887	47.1114864843574	20.2370674816906
snpc-3.2	WBGene00021667	I	252118	254277	1	protein_coding	67.6965163103404	26.1764354696616	29.7546230427521	0
snpc-3.3	WBGene00021662	I	216028	216996	1	protein_coding	21.2183110823455	25.4875819046705	27.2750711225227	0
snpc-3.4	WBGene00011367	III	4020037	4021867	1	protein_coding	52.5405798229508	78.5293064089849	49.5910384045868	9.58597933343238
snpc-4	WBGene00001568	I	8962322	8966129	1	protein_coding	512.27065327377	380.247167875085	365.733908233827	168.28719274248
snpn-1	WBGene00015327	IV	5090243	5091043	-1	protein_coding	77.8004739686002	59.9302601542253	55.7899182051601	103.315555038105
snr-1	WBGene00004914	IV	17088058	17088834	1	protein_coding	593.102314539848	552.460559122859	275.230263145457	363.202105855605
snr-2	WBGene00004915	I	13339397	13340224	1	protein_coding	770.93196932522	563.482216162716	316.142869829241	140.594363557008
snr-3	WBGene00004916	II	6488830	6489761	-1	protein_coding	540.561734716897	325.138882675797	204.56303341892	273.732965410236
snr-4	WBGene00004917	V	11978518	11979970	-1	protein_coding	687.069120761664	540.75004851801	291.347350626947	357.876561781476
snr-5	WBGene00004918	III	7862070	7862577	1	protein_coding	234.411817671627	358.20385379537	156.211770974448	226.8681775579
snr-6	WBGene00004919	III	12429172	12429630	-1	protein_coding	172.777675956242	244.543015571839	174.808410376168	100.120228593627
snr-7	WBGene00004920	I	2727014	2727545	1	protein_coding	318.274666235183	246.609576266812	290.107574666833	227.933286372726
snrp-200	WBGene00012896	II	12726963	12736910	-1	protein_coding	970.990330958763	2572.17921167675	2575.01466915817	1071.49946771478
snrp-27	WBGene00011035	I	8601339	8602034	1	protein_coding	192.985591272761	89.5509634488425	100.421852769288	197.045130742777
snrp-40.1	WBGene00008586	X	11298036	11299784	-1	protein_coding	265.734086412232	154.303198558005	147.533339253646	141.659472371834
snrp-40.2	WBGene00015974	I	4193241	4203303	1	protein_coding	86.894035861034	60.6191137192164	43.3921586040134	23.432393926168
snt-1	WBGene00004921	II	6810963	6816443	1	protein_coding	294.025167855359	222.499701492124	774.859975071668	1186.53121971596
snt-2	WBGene00004922	III	786532	793733	-1	protein_coding	146.507386044767	208.033776627311	293.826902547177	296.100250521578
snt-3	WBGene00004923	V	1358187	1363784	-1	protein_coding	67.6965163103404	81.9735742339404	255.393847783622	275.863183039887
snt-4	WBGene00004924	I	6436058	6441192	1	protein_coding	1092.23782285788	1170.36220691987	2224.15807244572	3340.18124329377
snt-5	WBGene00004925	V	1393112	1411616	-1	protein_coding	109.122742709205	128.126763088344	105.380956609747	127.813057779098
snt-6	WBGene00004926	II	745418	750164	-1	protein_coding	104.070763880076	133.637591608273	374.41233995463	688.06029437748
snt-7	WBGene00011682	X	15195922	15199136	-1	protein_coding	11.1143534240857	24.1098747746884	110.340060450206	173.612736816609
snu-23	WBGene00022794	III	7769165	7770149	-1	protein_coding	120.237096133291	147.414662908094	76.8661095271095	145.919907631137
snx-1	WBGene00004927	X	1128986	1132925	1	protein_coding	433.459783539344	383.69143570004	609.969772376417	561.312345413207
snx-13	WBGene00013803	IV	17079606	17087438	-1	protein_coding	527.42658976116	557.282534077796	438.880689880593	496.340707708832
snx-14	WBGene00013011	II	13522919	13531218	-1	protein_coding	440.532553900126	600.680308672235	652.122155020316	597.526045117285
snx-17	WBGene00008927	X	13116352	13122291	-1	protein_coding	156.611343703026	209.411483757293	335.979285191075	295.035141706752
snx-27	WBGene00009116	I	10543024	10546435	1	protein_coding	108.112346943379	141.214980823175	379.371443795089	430.303961189631
snx-3	WBGene00006503	I	9063588	9064403	-1	protein_coding	313.222687406053	307.228689986029	275.230263145457	199.175348372428
snx-6	WBGene00013354	V	17968510	17980082	-1	protein_coding	563.800837330895	598.613747977262	564.098061852175	465.452552078883
soap-1	WBGene00015743	V	7205626	7214903	-1	protein_coding	668.881996976796	1168.98449978989	2189.44434556251	1710.56475661027
soc-1	WBGene00004928	V	4642952	4646931	1	protein_coding	107.101951177554	130.193323783317	188.44594593743	262.016768447152
soc-2	WBGene00004929	IV	5127006	5152485	-1	protein_coding	834.586902572257	832.135106509244	1107.1199323824	1233.3960075683
sod-1	WBGene00004930	II	6972712	6973892	-1	protein_coding	1383.23180341576	1201.36061734447	1573.27569338552	1463.45951157068
sod-2	WBGene00004931	I	8417124	8435811	1	protein_coding	911.376980775031	805.269817474591	528.144559008849	619.893330228627
sod-3	WBGene00004932	X	17092718	17094223	1	protein_coding	56.5821628862547	43.397774594439	1395.98773108912	1877.78684053792
sod-4	WBGene00004933	III	9497019	9500202	-1	protein_coding	276.848439836318	208.033776627311	452.518225441854	643.325724154795
sod-5	WBGene00007036	II	4417683	4419131	1	protein_coding	1.01039576582598	14.465924864813	523.18545516839	401.546023189334
sodh-1	WBGene00010790	V	11888236	11889634	1	protein_coding	12060.0838608989	14753.1768014143	3124.23541948897	1186.53121971596
sodh-2	WBGene00010791	V	11889719	11891194	-1	protein_coding	4.04158306330391	13.7770712998219	9.91820768091736	0
soem-1	WBGene00013603	I	13491425	13493317	-1	protein_coding	98.0083892851197	146.725809343103	111.57983641032	142.72458118666
sol-1	WBGene00004944	I	7389049	7395918	-1	protein_coding	21.2183110823455	30.9984104245993	90.5036450883709	100.120228593627
sol-2	WBGene00010587	I	14721763	14724739	-1	protein_coding	52.5405798229508	42.7089210294479	86.7843172080269	119.292187260492
somi-1	WBGene00010868	V	13386065	13391393	-1	protein_coding	438.511762368474	465.665009933981	476.073968684033	432.434178819283
sop-2	WBGene00004945	II	12339944	12344795	1	protein_coding	167.725697127112	290.007350861251	354.575924592795	331.24884141083
sop-3	WBGene00004946	I	2761158	2776097	-1	protein_coding	429.41820047604	719.851975415695	714.11095302605	307.816447484662
sor-1	WBGene00023405	III	8416227	8422650	1	protein_coding	171.767280190416	268.652890346527	593.852684894927	564.507671857685
sor-3	WBGene00015429	X	353619	357939	1	protein_coding	123.268283430769	100.5726204887	122.737820051352	116.096860816014
sorb-1	WBGene00012891	IV	13750334	13770495	1	protein_coding	235.422213437453	289.31849729626	339.698613071419	400.480914374508
sorf-1	WBGene00022769	X	3376874	3379234	-1	protein_coding	104.070763880076	67.5076493691274	181.007290176742	181.068498520389
sorf-2	WBGene00018672	III	5326623	5333620	1	protein_coding	266.744482178058	308.606397116011	471.114864843574	316.337318003269
sos-1	WBGene00004947	V	4517643	4549291	-1	protein_coding	357.680101102396	766.005164270098	1493.93003193818	977.769892010103
sox-2	WBGene00004949	X	7458293	7463736	-1	protein_coding	129.330658025725	94.3729384037801	167.36975461548	375.983411633515
sox-3	WBGene00004950	X	14690846	14692999	-1	protein_coding	1.01039576582598	50.9751638093411	47.1114864843574	148.050125260789
sox-4	WBGene00015716	X	3505286	3511529	-1	protein_coding	82.8524527977301	126.060202393371	68.1876778063068	136.333928297705
spas-1	WBGene00016045	V	9175798	9177997	1	protein_coding	277.858835602144	207.34492306232	236.797208381902	329.118623781178
spat-1	WBGene00010198	II	14528754	14534173	1	protein_coding	94.9772019876418	149.481223603068	128.936699851926	78.8180522971107
spat-2	WBGene00012973	III	11036943	11063027	1	protein_coding	993.219037806935	871.399759713736	908.755778764053	652.911703488228
spat-3	WBGene00020496	X	4596016	4605928	-1	protein_coding	283.921210197099	704.697196985891	1243.49528799501	638.000180080666
spc-1	WBGene00004951	X	3117439	3127073	-1	protein_coding	2600.75870123606	7195.76433989699	13693.3254794665	7572.92367341158
spch-1	WBGene00007307	IV	10110347	10111577	-1	protein_coding	491.052342191425	203.900655237364	47.1114864843574	0
spch-2	WBGene00015689	I	6274575	6275291	-1	protein_coding	100.029180816772	28.2429961646349	4.95910384045868	0
spch-3	WBGene00020840	I	6098927	6099731	1	protein_coding	713.339410673139	280.363400951376	35.9535028433254	0
spcs-1	WBGene00016395	I	10682472	10683155	-1	protein_coding	294.025167855359	250.053844091768	156.211770974448	137.399037112531
spcs-2	WBGene00012550	III	12875007	12875831	1	protein_coding	752.744845540352	665.432543781399	402.927187037268	460.127008004754
spcs-3	WBGene00019679	III	8045017	8045931	1	protein_coding	797.202259236695	688.853564991096	576.495821453321	560.247236598381
spd-1	WBGene00004952	I	1030629	1033436	-1	protein_coding	351.61772650744	197.012119587453	133.895803692384	74.5576170378074
spd-2	WBGene00004953	I	8966985	8970158	-1	protein_coding	443.563741197604	298.273593641144	244.23586414259	122.487513704969
spd-3	WBGene00004954	IV	6762716	6765200	1	protein_coding	42.436622164691	51.6640173743322	22.3159672820641	9.58597933343238
spd-5	WBGene00004955	I	5171285	5176664	-1	protein_coding	1160.94473493405	828.690838684288	353.336148632681	293.970032891926
spdl-1	WBGene00015515	II	7781566	7783354	1	protein_coding	283.921210197099	204.589508802355	75.6263335669948	10.6510881482582
spds-1	WBGene00012909	II	12804862	12810872	1	protein_coding	306.149917045271	239.03218705191	122.737820051352	159.766322223873
spe-10	WBGene00004964	V	10384157	10385711	1	protein_coding	11.1143534240857	5.51082851992877	12.3977596011467	21.3021762965164
spe-11	WBGene00004965	I	5330578	5332194	-1	protein_coding	50.5197882912988	26.1764354696616	14.877311521376	0
spe-12	WBGene00004966	I	8224539	8226297	-1	protein_coding	3.03118729747793	2.75541425996438	2.47955192022934	0
spe-15	WBGene00004969	I	1446497	1465358	1	protein_coding	186.923216677806	269.341743911518	188.44594593743	189.589369038996
spe-17	WBGene00004971	IV	12013420	12014045	1	protein_coding	12.1247491899117	0	0	0
spe-19	WBGene00013747	V	20040927	20047398	-1	protein_coding	12.1247491899117	0	0	0
spe-26	WBGene00004972	IV	10389578	10391969	-1	protein_coding	40.4158306330391	33.7538246845637	16.1170874814907	24.4975027409939
spe-27	WBGene00004973	IV	5864529	5865918	-1	protein_coding	8.08316612660781	0	0	0
spe-29	WBGene00004974	IV	9933910	9934285	1	protein_coding	0	0	0	0
spe-38	WBGene00013121	I	10964473	10966348	-1	protein_coding	0	0	0	0
spe-39	WBGene00004975	V	6785457	6787866	1	protein_coding	182.881633614502	168.080269857827	183.486842096971	210.891545335512
spe-4	WBGene00004958	I	7454660	7456953	1	protein_coding	86.894035861034	28.2429961646349	6.19887980057335	4.26043525930328
spe-41	WBGene00004976	III	3439023	3444207	-1	protein_coding	27.2806856773014	26.1764354696616	8.67843172080269	0
spe-42	WBGene00007117	V	11733733	11736968	-1	protein_coding	13.1351449557377	0	1.23977596011467	0
spe-43	WBGene00008623	IV	13138991	13142354	-1	protein_coding	12.1247491899117	0	0	0
spe-44	WBGene00007732	IV	12452066	12454215	-1	protein_coding	62.6445374812105	22.0433140797151	8.67843172080269	0
spe-45	WBGene00009217	IV	12387720	12390095	-1	protein_coding	9.09356189243379	0	0	0
spe-46	WBGene00012296	I	9056293	9057822	1	protein_coding	112.153930006683	23.4210212096973	23.5557432421787	25.5626115558197
spe-47	WBGene00021271	I	2617560	2620425	1	protein_coding	26.2702899114754	16.5324855597863	16.1170874814907	0
spe-48	WBGene00021771	I	1950594	1958527	-1	protein_coding	198.037570101891	235.587919226955	168.609530575595	126.747948964273
spe-49	WBGene00019667	V	6281359	6284863	1	protein_coding	79.8212655002521	17.2213391247774	21.0761913219494	0
spe-5	WBGene00004959	I	5101682	5103467	-1	protein_coding	54.5613713546027	10.3328034748664	8.67843172080269	36.2136997040779
spe-6	WBGene00004960	III	11505535	11508919	1	protein_coding	61.6341417153846	7.57738921490205	12.3977596011467	4.26043525930328
spe-8	WBGene00004962	I	118109	120870	1	protein_coding	28.2910814431273	15.1547784298041	0	0
spe-9	WBGene00004963	I	11582743	11586069	-1	protein_coding	6.06237459495586	8.95509634488424	0	10.6510881482582
spg-20	WBGene00019006	I	6550536	6552665	-1	protein_coding	142.465802981463	112.283131093549	633.525515618596	716.818232377777
spg-7	WBGene00004978	I	3467132	3478515	1	protein_coding	685.048329230012	866.577784758798	431.442034119905	364.267214670431
sph-1	WBGene00004979	IV	8132175	8133692	-1	protein_coding	332.420206956746	318.939200590877	369.453236114171	380.243846892818
sphk-1	WBGene00007918	II	8699045	8702193	-1	protein_coding	322.316249298486	202.522948107382	234.317656461673	290.774706447449
spi-1	WBGene00023416	II	7496247	7497369	1	protein_coding	131.351449557377	92.9952312737979	1170.34850634825	1493.2825583858
spin-1	WBGene00007549	V	12114993	12117443	1	protein_coding	298.066750918663	407.801310474729	685.596105943412	668.888335710615
spin-2	WBGene00008033	IV	13087005	13089619	1	protein_coding	182.881633614502	121.238227438433	91.7434210484855	111.836425556711
spin-3	WBGene00008598	X	13130263	13134124	1	protein_coding	142.465802981463	263.142061826599	22.3159672820641	9.58597933343238
spin-4	WBGene00013739	III	12688318	12698436	1	protein_coding	35.3638518039092	163.947148467881	146.293563293531	176.808063261086
spk-1	WBGene00004980	III	9456563	9463004	1	protein_coding	1657.0490559546	2046.58394158855	3594.11050837243	2670.22779876833
spl-1	WBGene00004981	IV	379898	383185	-1	protein_coding	1050.81159645902	975.416648027392	327.300853470273	135.268819482879
spl-2	WBGene00006418	V	9144630	9146899	-1	protein_coding	39.4054348672131	77.1515992790027	74.3865576068802	18.1068498520389
spl-3	WBGene00022427	IV	1193065	1201846	1	protein_coding	569.863211925851	746.717264450348	679.397226142839	495.275598894006
spn-4	WBGene00004984	V	6783187	6784922	-1	protein_coding	520.353819400378	180.479634027667	66.9479018461922	37.2788085189037
spo-11	WBGene00004985	IV	11123133	11124862	-1	protein_coding	96.9979935192937	38.5757996395014	33.4739509230961	31.9532644447746
spon-1	WBGene00006893	II	7116557	7120558	1	protein_coding	477.917197235687	498.041127488562	91.7434210484855	89.4691404453689
spp-1	WBGene00004986	III	10355122	10355982	-1	protein_coding	797.202259236695	849.356445634021	714.11095302605	243.909918595113
spp-10	WBGene00004995	IV	8477182	8480656	1	protein_coding	3398.97135623858	2686.52890346527	3206.06063285653	3721.49019900142
spp-11	WBGene00004996	II	6405391	6407379	-1	protein_coding	2.02079153165195	9.64394990987534	870.322724000498	676.344097414396
spp-12	WBGene00004997	V	13889918	13890295	1	protein_coding	0	0	6.19887980057335	0
spp-13	WBGene00004998	X	8417424	8418524	-1	protein_coding	384.960786779697	243.165308441857	223.159672820641	167.222083927654
spp-14	WBGene00004999	X	7725955	7726383	1	protein_coding	3362.59710866885	4121.41087934173	1155.47119482687	1346.29754193984
spp-15	WBGene00005000	I	6249556	6250197	-1	protein_coding	337.472185785876	420.88952820956	416.564722598529	989.486088973187
spp-16	WBGene00005001	V	10900563	10901303	-1	protein_coding	267.754877943884	290.007350861251	192.165273817774	252.430789113719
spp-17	WBGene00005002	I	1016403	1017180	1	protein_coding	686.058724995838	573.126166072592	327.300853470273	173.612736816609
spp-18	WBGene00005003	IV	9593667	9594425	1	protein_coding	468.823635343253	467.042717063963	106.620732569862	44.7345702226844
spp-19	WBGene00005004	V	6560228	6561492	-1	protein_coding	0	2.06656069497329	13.6375355612614	15.9766322223873
spp-2	WBGene00004987	X	7315995	7316818	-1	protein_coding	233.401421905801	144.65924864813	312.423541948897	52.1903319264652
spp-20	WBGene00005005	V	6557767	6558310	-1	protein_coding	1.01039576582598	0	316.142869829241	513.382448746045
spp-21	WBGene00044284	X	11490130	11490494	1	protein_coding	0	0	6.19887980057335	0
spp-22	WBGene00044283	X	7211705	7213956	1	protein_coding	98.0083892851197	182.54619472264	47.1114864843574	72.4273994081558
spp-23	WBGene00021335	I	1018835	1019229	1	protein_coding	184.902425146154	107.461156138611	159.931098854792	15.9766322223873
spp-3	WBGene00004988	X	7314969	7315353	-1	protein_coding	2501.73991618512	2243.596061176	611.209548336532	121.422404890144
spp-4	WBGene00004989	X	7318239	7318798	-1	protein_coding	273.81725253884	315.494932765922	123.977596011467	0
spp-5	WBGene00004990	X	7319935	7320384	-1	protein_coding	6575.65564399545	8758.77307886178	2184.48524172205	1028.89511512174
