gene_name	log2FoldChange	pvalue	padj	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
Y39B6A.29	-1.00510905322851	0.452303123582545	0.622624038588703	WBGene00012688	V	19020487	19024765	-1	protein_coding	4.04158306330391	29.6207032946171	29.7546230427521	38.3439173337295
Y39B6A.3	-0.335555054109205	0.591371946254509	0.737846815143391	WBGene00012666	V	19189246	19190035	-1	protein_coding	83.862848563556	140.526127258184	122.737820051352	160.831431038699
Y39B6A.30	5.52388495269228	0.0102333476536812	0.0435945819044857	WBGene00012689	V	19014573	19020001	1	protein_coding	37.3846433355611	16.5324855597863	1.23977596011467	0
Y39B6A.33	0.72930475102812	0.0748670369324774	0.185629568378306	WBGene00012692	V	19001956	19006711	1	protein_coding	967.959143661285	654.410886741541	478.553520604262	499.53603415331
Y39B6A.34	0.461267218210366	0.435041915024896	0.607297574877586	WBGene00012693	V	19001018	19001856	1	protein_coding	143.476198747289	126.749055958362	91.7434210484855	104.38066385293
Y39B6A.37	1.45141269476683	0.0908866641326555	0.212765495918868	WBGene00012695	V	18990850	18993799	1	protein_coding	170.75688442459	72.3296243240651	64.4683499259628	24.4975027409939
Y39B6A.41	1.89544222547759	0.407248715168285	0.581628425537604	WBGene00012699	V	18970500	18977976	-1	protein_coding	8.08316612660781	19.2878998197507	7.43865576068802	0
Y39B6A.42	1.55511254927883	0.397170945370792	0.572150676114734	WBGene00012700	V	18968021	18969640	-1	protein_coding	54.5613713546027	14.465924864813	23.5557432421787	0
Y39B6A.43	0.244700888174529	0.709937460968449	0.822477406618695	WBGene00012701	V	18960969	18967842	-1	protein_coding	101.039576582598	91.6175241438157	71.9070056866508	90.5342492601947
Y39B6A.5	-1.58089087814633	0.00192852984908422	0.0120009886575445	WBGene00012668	V	19157659	19158877	-1	protein_coding	138.424219918159	197.012119587453	370.693012074286	633.739744821363
Y39B6A.69	NA	NA	NA	WBGene00195240	V	19152279	19152428	-1	protein_coding	0	0	0	0
Y39B6A.7	1.05958065296157	0.385107992890881	0.560654301712542	WBGene00012669	V	19145778	19149147	-1	protein_coding	31.3222687406053	24.1098747746884	14.877311521376	11.716196963084
Y39B6A.8	6.02575587762164	0.0318052599811141	0.100305358835136	WBGene00012670	V	19140795	19145542	1	protein_coding	15.1559364873896	12.3993641698397	0	0
Y39B6A.9	-1.80658741552208	0.103053755688104	0.2309873457583	WBGene00012671	V	19136509	19138986	1	protein_coding	12.1247491899117	13.0882177348308	28.5148470826374	59.6460936302459
Y39C12A.9	-0.108097162141676	0.93100760621817	0.961591430963501	WBGene00012710	IV	12257637	12259192	-1	protein_coding	16.1663322532156	19.9767533847418	19.8364153618347	19.1719586668648
Y39D8A.1	3.12347678383348	0.0045986183810398	0.0237320423071178	WBGene00021448	V	419435	421839	1	protein_coding	98.0083892851197	112.97198465854	22.3159672820641	2.13021762965164
Y39E4A.1	4.71224406853245	0.326377228789261	NA	WBGene00012711	III	12951429	12952342	1	protein_coding	11.1143534240857	0	0	0
Y39E4B.10	-0.295481439775359	0.632764180754322	0.767916698764936	WBGene00012719	III	13143373	13152858	-1	protein_coding	95.9875977534678	85.4178420588959	112.819612370435	109.706207927059
Y39E4B.11	2.68791035333899	0.225398852490772	0.389798847512929	WBGene00012720	III	13204982	13207393	1	protein_coding	10.1039576582598	21.354460514724	4.95910384045868	0
Y39E4B.13	-0.209396902740644	0.940791909849703	0.966560837702386	WBGene00012721	III	13091112	13093659	1	protein_coding	0	8.95509634488424	6.19887980057335	4.26043525930328
Y39E4B.5	0.673165961526776	0.5256902718108	0.685510116302141	WBGene00012716	III	13169916	13173106	1	protein_coding	119.226700367465	42.7089210294479	14.877311521376	86.2738140008914
Y39E4B.6	-1.12856883249448	0.00772221979619751	0.0351481818814	WBGene00012717	III	13070756	13074697	1	protein_coding	310.191500108575	480.819788363785	803.374822154306	927.709777713289
Y39F10A.1	-1.0200794674027	0.374521221307149	0.549464228809213	WBGene00021452	II	775333	776780	1	protein_coding	15.1559364873896	17.9101926897685	22.3159672820641	44.7345702226844
Y39F10A.3	2.23536287448689	0.646663134882508	NA	WBGene00021454	II	781884	783001	-1	protein_coding	2.02079153165195	0	0	0
Y39F10A.6	NA	NA	NA	WBGene00269332	II	783095	783632	-1	protein_coding	0	0	0	0
Y39F10C.1	3.95193662463482	0.411578763897664	NA	WBGene00021457	II	675603	678347	1	protein_coding	1.01039576582598	5.51082851992877	0	0
Y39F10C.3	3.24583198117994	0.501620647711192	NA	WBGene00206368	II	674416	674935	1	protein_coding	4.04158306330391	0	0	0
Y39G10AL.1	4.16027078691612	0.226315869255859	0.390887859120967	WBGene00021458	I	2279835	2281516	1	protein_coding	0	21.354460514724	1.23977596011467	0
Y39G10AR.11	-1.57538502069414	1.41884088042552e-06	2.45768201579263e-05	WBGene00021469	I	2293132	2297312	1	protein_coding	1088.19623979458	1259.91317036871	3349.87464422984	3649.06279959326
Y39G10AR.15	5.06160932367207	0.0299991896830261	0.0963450370807229	WBGene00021471	I	2323916	2327329	-1	protein_coding	28.2910814431273	11.0216570398575	1.23977596011467	0
Y39G10AR.16	7.06156570365131	0.00156292615225209	0.0101390345880385	WBGene00021472	I	2330895	2332652	-1	protein_coding	30.3118729747793	26.1764354696616	0	0
Y39G10AR.32	0.212685445107028	0.847581119104005	0.911664440743894	WBGene00219275	I	2322025	2322596	-1	protein_coding	58.6029544179066	35.1315318145459	68.1876778063068	12.7813057779098
Y39G10AR.9	1.69680843115248	0.0115866341818376	0.0476781872877044	WBGene00021467	I	2306985	2308975	1	protein_coding	224.307860013367	243.854162006848	105.380956609747	39.4090261485553
Y39G8B.1	1.32918314508121	0.000805377899501364	0.00591717508293442	WBGene00012722	II	13970584	13972970	-1	protein_coding	1600.46689306835	1483.79057899082	747.584903949146	480.364075486445
Y39G8B.10	1.67126523606211	0.213625485646212	0.375910525359343	WBGene00012729	II	13982048	13983115	-1	protein_coding	44.457413696343	19.2878998197507	4.95910384045868	14.9115234075615
Y39G8B.13	NA	NA	NA	WBGene00303087	II	13983015	13983047	-1	protein_coding	0	0	0	0
Y39G8B.2	0.680785757449366	0.593710374850424	0.738977833500619	WBGene00012723	II	13973690	13976221	-1	protein_coding	15.1559364873896	41.3312138994657	24.7955192022934	10.6510881482582
Y39G8B.5	3.82078713223706	0.118901028775326	0.253883977265164	WBGene00012726	II	13987616	13991838	-1	protein_coding	32.3326645064313	2.06656069497329	2.47955192022934	0
Y39G8B.7	4.643257669776	0.24920512889063	NA	WBGene00012727	II	13994411	13995045	-1	protein_coding	5.05197882912988	5.51082851992877	0	0
Y39G8B.9	0.635682267718031	0.129650648884988	0.268243425186567	WBGene00012728	II	13981330	13981785	1	protein_coding	518.333027868726	721.918536110668	368.213460154057	430.303961189631
Y39G8C.2	3.54639543010155	0.08679506943086	0.20585053496597	WBGene00012731	II	14095447	14097390	-1	protein_coding	32.3326645064313	10.3328034748664	3.71932788034401	0
Y39H10A.1	-4.8901624993482	3.27322960816652e-14	2.15802441919913e-12	WBGene00021478	V	3767204	3767734	1	protein_coding	7.07277036078183	12.3993641698397	280.189366985915	307.816447484662
Y39H10A.6	-0.535013255206401	0.30188457076097	0.476538623392803	WBGene00021482	V	3749494	3757074	-1	protein_coding	271.796461007188	606.879990757155	716.590504946279	558.11701896873
Y39H10B.2	0.514712856698352	0.381650810585378	0.557084368596583	WBGene00044527	V	3668728	3670631	1	protein_coding	188.944008209458	126.060202393371	111.57983641032	108.641099112234
Y39H10B.3	-4.26099410475485	0.00199352454718255	0.0123183684447292	WBGene00194902	V	3670841	3672012	1	protein_coding	0	6.88853564991096	55.7899182051601	82.0133787415882
Y40A1A.2	NA	NA	NA	WBGene00021484	X	1990734	1992649	1	protein_coding	0	0	0	0
Y40A1A.3	-4.09918076097092	0.29407664765458	NA	WBGene00021485	X	1995731	1998112	-1	protein_coding	0	0.688853564991096	13.6375355612614	0
Y40B10A.11	1.18544172690952	0.811372439071912	NA	WBGene00268197	V	2050915	2051607	-1	protein_coding	1.01039576582598	0	0	0
Y40B10A.5	NA	NA	NA	WBGene00021490	V	2043352	2046253	-1	protein_coding	0	0	0	0
Y40B10A.9	-1.57305596012448	0.0172793704396429	0.0646831060529503	WBGene00021493	V	2069207	2072896	-1	protein_coding	103.06036811425	44.0866281594301	190.925497857659	244.975027409939
Y40B10B.1	0.0775273629304548	0.969109116890695	0.9823190798082	WBGene00021494	V	1960137	1961403	-1	protein_coding	9.09356189243379	8.95509634488424	16.1170874814907	1.06510881482582
Y40B1A.1	0.811852423790419	0.41180072365832	0.585449715359282	WBGene00012732	I	13344044	13346966	1	protein_coding	49.5093925254728	37.8869460745103	19.8364153618347	29.823046815123
Y40B1A.2	1.92312263296206	0.478796049833424	0.646312048507894	WBGene00012733	I	13347068	13349259	1	protein_coding	2.02079153165195	16.5324855597863	4.95910384045868	0
Y40B1A.3	-0.447848307571964	0.486109663046366	0.652945361438872	WBGene00012734	I	13349410	13358674	1	protein_coding	71.7380993736443	140.526127258184	147.533339253646	142.72458118666
Y40B1B.7	0.515467934338895	0.345792355618433	0.521972161803679	WBGene00012739	I	13426454	13428471	-1	protein_coding	376.877620653089	216.300019407204	166.129978655366	248.170353854416
Y40C5A.3	-5.20568725528105	6.33489382582396e-37	3.79232083989125e-34	WBGene00021496	IV	7333638	7346851	-1	protein_coding	241.484588032408	330.649711195726	13304.0358279905	7832.81022422908
Y40C5A.4	-0.602986034683256	0.228825936610197	0.393744646319887	WBGene00021497	IV	7349283	7365111	-1	protein_coding	167.725697127112	287.251936601287	338.458837111305	353.616126522172
Y40C7B.4	-0.233124416691597	0.960912344456846	NA	WBGene00021500	X	17256235	17256780	-1	protein_coding	0	2.06656069497329	2.47955192022934	0
Y40D12A.1	0.90672132437958	0.164775666070057	0.316807890339731	WBGene00021502	III	6615414	6620051	1	protein_coding	208.141527760151	110.905423963566	95.4627489288295	74.5576170378074
Y40H4A.2	6.06818418589942	0.0327482354683473	0.102550820074934	WBGene00012741	V	14583306	14585451	-1	protein_coding	22.2287068481715	6.19968208491986	0	0
Y40H7A.10	3.42976132462117	0.222338215840233	0.385932931833093	WBGene00012747	IV	15210123	15215626	-1	protein_coding	472.865218406557	208.033776627311	63.2285739658481	0
Y40H7A.11	5.28481487525049	0.136932758870257	0.278953103243793	WBGene00012748	IV	15219686	15220346	-1	protein_coding	15.1559364873896	1.37770712998219	0	0
Y40H7A.2	-4.59571813010582	0.340191681763905	NA	WBGene00012742	IV	15156655	15158984	1	protein_coding	0	0	7.43865576068802	0
Y40H7A.3	-2.95112411511265	0.527577082353559	NA	WBGene00012743	IV	15161157	15164907	-1	protein_coding	1.01039576582598	0	7.43865576068802	0
Y40H7A.4	5.00711493793206	0.100057883137052	0.226648445441065	WBGene00012744	IV	15167800	15175536	-1	protein_coding	38.3950391013871	0	1.23977596011467	0
Y41C4A.11	0.344418580684142	0.860655208270146	0.920249986705685	WBGene00012757	III	11719834	11721077	1	protein_coding	7.07277036078183	9.64394990987534	2.47955192022934	10.6510881482582
Y41C4A.12	-1.76535604329616	0.043622428891213	0.126521951702693	WBGene00012758	III	11724038	11726690	-1	protein_coding	16.1663322532156	61.9968208491986	97.9423008490589	169.352301557305
Y41C4A.17	2.00824334727477	0.482692310430797	0.649438075744835	WBGene00012760	III	11641461	11641861	1	protein_coding	3.03118729747793	11.7105106048486	3.71932788034401	0
Y41C4A.18	2.31234557221346	0.630121637018694	NA	WBGene00012761	III	11730612	11731305	1	protein_coding	6.06237459495586	0	1.23977596011467	0
Y41C4A.21	NA	NA	NA	WBGene00194733	III	11732442	11732773	1	protein_coding	0	0	0	0
Y41C4A.22	NA	NA	NA	WBGene00194866	III	11695342	11696446	1	protein_coding	0	0	0	0
Y41C4A.32	-2.47276227158084	0.00358918849861727	0.0195828636785658	WBGene00270321	III	11721706	11723602	1	protein_coding	59.6133501837326	70.2630636290918	632.285739658481	89.4691404453689
Y41C4A.6	0.364447541667459	0.712618929747462	0.823933529866405	WBGene00012753	III	11696599	11698306	1	protein_coding	43.447017930517	49.5974566793589	53.3103662849308	19.1719586668648
Y41C4A.7	4.25129560055551	0.376543012622026	NA	WBGene00012754	III	11698869	11700087	1	protein_coding	8.08316612660781	0	0	0
Y41C4A.8	0.566194962685912	0.294265813717355	0.468719376262474	WBGene00012755	III	11706969	11708820	-1	protein_coding	182.881633614502	190.123583937542	141.334459453072	110.771316741885
Y41C4A.9	0.809168015210017	0.167012737353166	0.319712538657902	WBGene00012756	III	11710827	11718741	-1	protein_coding	204.099944696847	182.54619472264	138.854907532843	82.0133787415882
Y41D4A.1	-1.87732840197152	0.409536684429287	0.583392920156931	WBGene00021504	IV	1772144	1774695	1	protein_coding	8.08316612660781	0	18.59663940172	10.6510881482582
Y41D4A.3	-0.0965329661555249	0.979903685886631	NA	WBGene00021505	IV	1753824	1755750	1	protein_coding	0	6.88853564991096	7.43865576068802	0
Y41D4A.4	0.456817186382468	0.229141673193404	0.394085759711845	WBGene00021506	IV	1745875	1751633	1	protein_coding	1241.77639620012	1324.66540547788	1104.64038046217	765.813237859765
Y41D4A.5	0.688112894741314	0.116359103550802	0.250498914779889	WBGene00021507	IV	1727438	1737884	-1	protein_coding	575.925586520807	802.514403214627	505.828591726785	350.420800077695
Y41D4A.6	0.637496362867767	0.215843797096838	0.378656460831237	WBGene00021508	IV	1740921	1745587	-1	protein_coding	202.079153165195	208.033776627311	132.65602773227	131.008384223576
Y41D4A.7	-1.0537947612405	0.0151302014774568	0.0583303954950072	WBGene00021509	IV	1752270	1761647	-1	protein_coding	212.183110823455	195.634412457471	396.728307236694	449.475919856496
Y41D4B.1	-0.91487074224722	0.601672813092086	0.745055460246399	WBGene00021511	IV	1672706	1676209	1	protein_coding	17.1767280190416	1.37770712998219	11.157983641032	23.432393926168
Y41D4B.11	0.805305704782058	0.108291272611381	0.238722519649718	WBGene00021514	IV	1605712	1608901	1	protein_coding	269.775669475536	224.566262187097	147.533339253646	135.268819482879
Y41D4B.14	-3.22945822424653	0.00758870190021466	0.0346918751578401	WBGene00021516	IV	1577087	1578889	1	protein_coding	2.02079153165195	11.7105106048486	40.9126066837841	90.5342492601947
Y41D4B.15	-0.824378263098972	0.446942510497361	0.617231854950956	WBGene00021517	IV	1564081	1567716	1	protein_coding	18.1871237848676	27.5541425996438	23.5557432421787	57.5158760005943
Y41D4B.17	2.61776825023187	0.0123848181134701	0.050108458471531	WBGene00021519	IV	1560104	1561811	1	protein_coding	92.9564104559898	91.6175241438157	26.0352951624081	4.26043525930328
Y41D4B.24	-3.16299578643982	0.00221283473960231	0.013372391458003	WBGene00021524	IV	1676720	1682159	-1	protein_coding	10.1039576582598	4.82197495493767	74.3865576068802	57.5158760005943
Y41D4B.26	-8.25448358323356	3.76455536378027e-05	0.000446333071618358	WBGene00021525	IV	1631951	1633257	1	protein_coding	0	0	29.7546230427521	63.9065288895492
Y41D4B.4	0.666012267133501	0.216262348389128	0.378978314244067	WBGene00021512	IV	1660112	1669707	1	protein_coding	179.850446317024	221.121994362142	140.094683492958	112.901534371537
Y41D4B.6	-4.79783857871548	0.318938705294921	NA	WBGene00021513	IV	1633772	1637367	1	protein_coding	0	0	0	8.52087051860656
Y41E3.1	-0.04186445960289	0.911037664997222	0.950741907422664	WBGene00012762	IV	14954206	14958914	-1	protein_coding	557.738462735939	564.859923292699	559.138958011716	596.460936302459
Y41E3.13	NA	NA	NA	WBGene00012771	IV	15058294	15058694	1	protein_coding	0	0	0	0
Y41E3.18	2.0478552287274	0.670158128586748	NA	WBGene00044003	IV	15061929	15065748	-1	protein_coding	5.05197882912988	0	1.23977596011467	0
Y41E3.19	2.00225873719002	0.682341596465871	NA	WBGene00044979	IV	15056131	15057889	1	protein_coding	1.01039576582598	0.688853564991096	0	0
Y41E3.22	-0.651700395601039	0.527721043319958	0.68766853585777	WBGene00045146	IV	14950652	14954226	1	protein_coding	26.2702899114754	27.5541425996438	24.7955192022934	59.6460936302459
Y41E3.6	-3.68404284209568	0.00227175706654181	0.013688227107669	WBGene00012764	IV	15006247	15007193	1	protein_coding	2.02079153165195	6.19968208491986	65.7081258860775	42.6043525930328
Y41E3.7	-1.08900294241988	0.0028329099578109	0.0162505219813703	WBGene00012765	IV	15014042	15025513	1	protein_coding	542.582526248549	482.886349058758	1007.93785557323	1172.68480512323
Y41E3.8	0.162344509663787	0.77096307288636	0.863123380372326	WBGene00012766	IV	15028358	15029136	-1	protein_coding	137.413824152333	164.636002032872	148.77311521376	121.422404890144
Y41G9A.10	-1.51280408267814	0.0106377930180943	0.0447708690407196	WBGene00044901	X	2945803	2946570	-1	protein_coding	222.287068481715	416.756406819613	1331.51938116316	494.210490079181
Y41G9A.2	-0.5451691082242	0.851840778230433	0.915004190236904	WBGene00021526	X	2982056	2984125	1	protein_coding	16.1663322532156	0	0	23.432393926168
Y41G9A.5	-0.190875998098076	0.746185817403797	0.847300223312992	WBGene00021529	X	2946667	2949025	1	protein_coding	303.118729747793	261.764354696616	466.155761003116	178.938280890738
Y41G9A.6	NA	NA	NA	WBGene00021530	X	2998303	3003803	-1	protein_coding	0	0	0	0
Y42A5A.1	-0.819615165867116	0.236222782189929	0.402288303933641	WBGene00012776	V	11088154	11097970	1	protein_coding	75.7796824369482	78.5293064089849	86.7843172080269	185.328933779693
Y42A5A.3	-3.23311732012597	9.40325155705209e-05	0.000981427213763224	WBGene00012778	V	11095446	11095973	-1	protein_coding	13.1351449557377	25.4875819046705	92.9831970086002	272.66785659541
Y42A5A.5	1.71944614953079	0.498167857926008	0.662364975277242	WBGene00012780	V	11107535	11109747	-1	protein_coding	16.1663322532156	4.13312138994657	6.19887980057335	0
Y42G9A.1	1.09261550533452	0.166042894099887	0.318671191728509	WBGene00021531	III	6149961	6154933	1	protein_coding	122.257887664943	66.1299422391452	52.0705903248161	36.2136997040779
Y42G9A.2	-0.552277303089863	0.419267792606865	0.592356387272813	WBGene00021532	III	6148145	6149047	1	protein_coding	129.330658025725	130.193323783317	97.9423008490589	282.253835928842
Y42G9A.3	0.451461913462445	0.293548790343537	0.467914708305611	WBGene00021533	III	6146214	6148066	1	protein_coding	393.043952906305	503.551956008491	355.81570055291	300.360685780881
Y42H9AR.1	0.590103988406206	0.158921252277272	0.308804915811691	WBGene00021536	IV	8113384	8115670	1	protein_coding	816.399778787389	698.497514900971	605.010668535959	401.546023189334
Y42H9AR.2	6.67189238758912	0.00997356612902857	0.0427936899905509	WBGene00021537	IV	8099918	8101424	1	protein_coding	38.3950391013871	4.82197495493767	0	0
Y42H9AR.4	-0.889154520065083	0.0414377953608184	0.122078355387797	WBGene00021539	IV	8107766	8112241	-1	protein_coding	278.86923136797	211.478044452266	459.956881202542	447.345702226844
Y42H9AR.5	-5.31127086088385	2.85854110260589e-11	1.269463683727e-09	WBGene00021540	IV	8102501	8104323	1	protein_coding	6.06237459495586	10.3328034748664	154.971995014334	504.861578227439
Y42H9B.3	2.83844893205087	0.0694862710249618	0.176170003753952	WBGene00021541	IV	8011031	8012430	-1	protein_coding	75.7796824369482	38.5757996395014	16.1170874814907	0
Y43B11AL.1	-1.98399469169922	0.690609503533581	NA	WBGene00021542	IV	7065322	7068035	1	protein_coding	0	0	1.23977596011467	0
Y43B11AR.1	-1.23571566995918	0.0100927850035592	0.0431567486752193	WBGene00021543	IV	7081514	7082266	1	protein_coding	144.486594513115	120.549373873442	321.101973669699	302.490903410533
Y43B11AR.3	1.14856081383933	0.194388166494908	0.354220540577475	WBGene00021544	IV	7082220	7083716	-1	protein_coding	84.873244329382	105.394595443638	66.9479018461922	19.1719586668648
Y43C5A.2	1.03606076625584	0.00384573571320534	0.0206884545951945	WBGene00012782	IV	10269883	10272691	1	protein_coding	2748.27648304666	2966.20345085166	1156.71097078699	1629.6164866835
Y43C5A.3	-0.291085437515058	0.585937233005185	0.733818964782895	WBGene00012783	IV	10274036	10275411	1	protein_coding	461.750864982471	480.130934798794	820.731685595911	332.313950225656
Y43C5A.4	1.79512774915556	0.413886752433275	0.587188199641932	WBGene00012784	IV	10277989	10279501	1	protein_coding	18.1871237848676	11.7105106048486	8.67843172080269	0
Y43C5A.7	-1.68263322924395	0.171266261567808	0.325151702476699	WBGene00044922	IV	10277264	10277918	1	protein_coding	17.1767280190416	13.7770712998219	85.5445412479122	13.8464145927357
Y43C5B.2	4.79817407200718	0.237385640059255	NA	WBGene00012785	IV	10351445	10352343	-1	protein_coding	11.1143534240857	0.688853564991096	0	0
Y43C5B.3	1.34620475401172	0.33407441708178	0.509659299291124	WBGene00012786	IV	10353167	10355120	1	protein_coding	36.3742475697352	17.2213391247774	4.95910384045868	15.9766322223873
Y43D4A.1	NA	NA	NA	WBGene00012787	IV	16743830	16744197	1	protein_coding	0	0	0	0
Y43D4A.2	NA	NA	NA	WBGene00012788	IV	16744866	16755720	-1	protein_coding	0	0	0	0
Y43D4A.3	2.82724051188231	0.559597172784676	NA	WBGene00012789	IV	16766598	16768320	-1	protein_coding	3.03118729747793	0	0	0
Y43D4A.4	2.82724051188231	0.559597172784676	NA	WBGene00012790	IV	16768522	16769786	1	protein_coding	3.03118729747793	0	0	0
Y43D4A.5	3.71257984400725	0.000226185369107546	0.00205032721627107	WBGene00012791	IV	16775827	16785172	1	protein_coding	83.862848563556	101.950327618682	11.157983641032	3.19532644447746
Y43D4A.6	NA	NA	NA	WBGene00012792	IV	16787327	16788510	1	protein_coding	0	0	0	0
Y43E12A.2	-0.246064651224093	0.54964678803669	0.705500146395447	WBGene00012794	IV	10982068	10985030	1	protein_coding	531.468172824464	439.488574464319	494.670608085753	656.107029932705
Y43E12A.3	1.37216632283276	0.309663206958432	0.484822633679244	WBGene00012795	IV	10987906	10989182	1	protein_coding	28.2910814431273	26.1764354696616	4.95910384045868	15.9766322223873
Y43F11A.1	NA	NA	NA	WBGene00012841	II	12113224	12113848	-1	protein_coding	0	0	0	0
Y43F11A.4	NA	NA	NA	WBGene00012844	II	12120406	12121030	1	protein_coding	0	0	0	0
Y43F4A.1	1.03932889954672	0.0331939972920519	0.103369054688585	WBGene00012796	III	13223072	13229465	1	protein_coding	409.21028515952	391.268824914942	241.756312222361	148.050125260789
Y43F4A.3	NA	NA	NA	WBGene00012798	III	13240008	13240890	-1	protein_coding	0	0	0	0
Y43F4A.4	-4.81856347207037	0.316810938767817	NA	WBGene00012799	III	13245583	13245958	1	protein_coding	0	0	8.67843172080269	0
Y43F4B.10	-0.0742289172613576	0.913768599579232	0.952099281112489	WBGene00012807	III	13314011	13314721	1	protein_coding	86.894035861034	68.1965029341185	84.3047652877975	78.8180522971107
Y43F4B.5	1.19417885184397	0.00717786869332793	0.0334029797463762	WBGene00012803	III	13299378	13302760	1	protein_coding	1587.33174811261	1652.55970241364	937.27062584669	479.298966671619
Y43F4B.7	0.151617279829515	0.755194439351032	0.853256830690589	WBGene00012804	III	13307502	13313389	1	protein_coding	349.596934975788	270.719451041501	334.739509230961	223.672851113422
Y43F4B.9	0.233625496334374	0.757626237307993	0.854870405927052	WBGene00012806	III	13315088	13318597	1	protein_coding	67.6965163103404	65.4410886741541	63.2285739658481	50.0601142968136
Y43F8A.1	-4.67210703623009	0.0917126084640962	0.214163036085764	WBGene00012808	V	19370602	19371331	1	protein_coding	0	0.688853564991096	8.67843172080269	11.716196963084
Y43F8A.2	3.88293088166784	0.00433578201078638	0.0227044484161753	WBGene00012809	V	19371553	19376247	1	protein_coding	73.7588909052963	88.1732563188603	11.157983641032	0
Y43F8A.5	1.13309712433618	0.44642388393711	0.616800207441173	WBGene00012811	V	19384887	19390120	-1	protein_coding	11.1143534240857	41.3312138994657	19.8364153618347	4.26043525930328
Y43F8B.1	-2.25629515933156	7.88177811725952e-11	3.29493551125436e-09	WBGene00012812	V	19534880	19546200	-1	protein_coding	1227.63085547856	1513.41128228544	5688.0921050061	7409.96202474323
Y43F8B.10	-5.75021547536602	0.0954773803385051	0.219839303054116	WBGene00012820	V	19474464	19476942	1	protein_coding	0	0	3.71932788034401	12.7813057779098
Y43F8B.11	-1.68172233373037	0.0653685743711065	0.168351147188704	WBGene00012821	V	19470694	19472501	1	protein_coding	28.2910814431273	14.465924864813	68.1876778063068	68.1669641488525
Y43F8B.12	-0.381521541019783	0.812850056873555	0.890266364601326	WBGene00012822	V	19468383	19469554	1	protein_coding	1.01039576582598	49.5974566793589	16.1170874814907	50.0601142968136
Y43F8B.13	-0.102693890813711	0.957938879168798	0.976601721092659	WBGene00012823	V	19456017	19457300	1	protein_coding	1.01039576582598	21.354460514724	4.95910384045868	19.1719586668648
Y43F8B.14	0.512621222298556	0.601772103266033	0.745055460246399	WBGene00012824	V	19452183	19455031	-1	protein_coding	25.2598941456494	124.682495263388	60.7490220456188	44.7345702226844
Y43F8B.15	-0.740429994987487	0.488970277522916	0.654862849784681	WBGene00045415	V	19460818	19462102	-1	protein_coding	13.1351449557377	40.6423603344747	35.9535028433254	54.3205495561168
Y43F8B.17	NA	NA	NA	WBGene00050910	V	19484721	19484920	1	protein_coding	0	0	0	0
Y43F8B.18	-1.05179770800241	0.790937458039342	NA	WBGene00050911	V	19485916	19486746	1	protein_coding	0	4.13312138994657	8.67843172080269	0
Y43F8B.19	NA	NA	NA	WBGene00077688	V	19510780	19512164	-1	protein_coding	0	0	0	0
Y43F8B.2	-1.0961432617744	0.00139449207616022	0.00923105661580824	WBGene00012813	V	19519925	19533110	-1	protein_coding	2080.40488183569	1563.69759252979	4057.78671745531	3731.07617833485
Y43F8B.20	0.499447554221481	0.786433354092778	0.873002082107908	WBGene00086559	V	19548239	19549784	-1	protein_coding	26.2702899114754	2.06656069497329	4.95910384045868	14.9115234075615
Y43F8B.22	NA	NA	NA	WBGene00194699	V	19482835	19482984	1	protein_coding	0	0	0	0
Y43F8B.23	-2.57177422022912	0.168017898291904	0.321061780622655	WBGene00194815	V	19465854	19467648	-1	protein_coding	0	11.0216570398575	11.157983641032	55.3856583709427
Y43F8B.24	3.05130836116765	0.000206370778673938	0.00189830674470446	WBGene00195176	V	19457420	19458857	1	protein_coding	110.133138475031	132.25988447829	19.8364153618347	9.58597933343238
Y43F8B.25	-5.25203557995828	0.039966458010977	0.119056132681585	WBGene00195177	V	19462912	19463759	1	protein_coding	0	0.688853564991096	4.95910384045868	25.5626115558197
Y43F8B.28	0.905394644473331	0.855843035197029	NA	WBGene00219302	V	19485319	19485873	1	protein_coding	0	0.688853564991096	0	0
Y43F8B.29	1.18544172690952	0.811372439071912	NA	WBGene00219455	V	19491602	19491820	1	protein_coding	1.01039576582598	0	0	0
Y43F8B.3	0.676937646797874	0.236603100325202	0.402732544389712	WBGene00012814	V	19503108	19519950	1	protein_coding	245.526171095712	314.11722563594	235.557432421787	115.031752001189
Y43F8B.7	-1.98399469169922	0.690609503533581	NA	WBGene00012818	V	19490761	19491231	1	protein_coding	0	0	1.23977596011467	0
Y43F8B.9	3.28782638859317	0.0131755907119045	0.0525128869758623	WBGene00012819	V	19479203	19480459	1	protein_coding	52.5405798229508	26.8652890346527	4.95910384045868	3.19532644447746
Y43F8C.11	-0.762817479712851	0.562813751932739	0.715335083772855	WBGene00012833	V	19670259	19671411	1	protein_coding	7.07277036078183	32.3761175545815	16.1170874814907	51.1252231116394
Y43F8C.13	1.21200594290849	0.0177111262076344	0.065854587533778	WBGene00012834	V	19693896	19697398	-1	protein_coding	266.744482178058	394.024239174907	159.931098854792	125.682840149447
Y43F8C.15	NA	NA	NA	WBGene00012836	V	19709775	19710614	-1	protein_coding	0	0	0	0
Y43F8C.16	NA	NA	NA	WBGene00012837	V	19714213	19715519	-1	protein_coding	0	0	0	0
Y43F8C.17	NA	NA	NA	WBGene00012838	V	19716147	19717103	1	protein_coding	0	0	0	0
